Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Apr 28 2023,SPXW230428C04330000,1.15,-1,1.1,1.25,6054,0.1278,0.0288,0.0006,6184,4330,SPXW230428P04330000,217.7,10,215.1,219.8,68,0.1245,-0.9716,0.0006,2
Fri Apr 28 2023,SPXW230428C04335000,1.07,-0.88,1,1.15,2,0.1283,0.0265,0.0006,570,4335,SPXW230428P04335000,0,0,220,224.7,0,0.125,-0.9738,0.0006,0
Fri Apr 28 2023,SPXW230428C04340000,1.32,-0.48,0.9,1.05,1,0.1287,0.0244,0.0005,474,4340,SPXW230428P04340000,243.53,0,224.9,229.6,0,0.1252,-0.9759,0.0005,4
Fri Apr 28 2023,SPXW230428C04345000,1.42,-0.23,0.85,0.95,8,0.1294,0.0225,0.0005,457,4345,SPXW230428P04345000,0,0,229.8,234.5,0,0.1254,-0.9778,0.0005,0
Fri Apr 28 2023,SPXW230428C04350000,0.85,-0.65,0.75,0.9,81,0.1299,0.0208,0.0004,6719,4350,SPXW230428P04350000,237.2,10.2,235.4,238.7,68,0.1252,-0.9796,0.0004,4
Fri Apr 28 2023,SPXW230428C04360000,0.89,-0.36,0.65,0.75,26,0.1312,0.0178,0.0004,545,4360,SPXW230428P04360000,471.6,0,244.3,249.1,0,0.1328,-0.9826,0.0004,3
Fri Apr 28 2023,SPXW230428C04365000,0.85,-0.3,0.6,0.7,1,0.132,0.0165,0.0004,155,4365,SPXW230428P04365000,0,0,250.2,253.5,0,0.1264,-0.9839,0.0004,0
Fri Apr 28 2023,SPXW230428C04370000,0.75,-0.3,0.55,0.65,4,0.1327,0.0153,0.0003,203,4370,SPXW230428P04370000,272.92,0,254.7,259.5,0,0.1365,-0.9851,0.0003,4
Fri Apr 28 2023,SPXW230428C04375000,0.75,-0.2,0.5,0.6,2,0.1333,0.0142,0.0003,422,4375,SPXW230428P04375000,259.37,0,259.4,264.1,0,0.1276,-0.9862,0.0003,3
Fri Apr 28 2023,SPXW230428C04385000,0.85,0.025,0.4,0.55,1,0.1348,0.0123,0.0003,38,4385,SPXW230428P04385000,0,0,270,273.3,0,0.1281,-0.9881,0.0003,0
Fri Apr 28 2023,SPXW230428C04390000,0.7,-0.05,0.4,0.5,1,0.136,0.0114,0.0003,51,4390,SPXW230428P04390000,278.5,0,274,278.8,0,0.1388,-0.989,0.0002,50
Fri Apr 28 2023,SPXW230428C04395000,0.4,-0.3,0.35,0.45,41,0.136,0.0107,0.0002,90,4395,SPXW230428P04395000,0,0,279.9,283.2,0,0.1278,-0.9897,0.0002,0
Fri Apr 28 2023,SPXW230428C04400000,0.5,-0.15,0.3,0.45,7,0.1369,0.01,0.0002,9179,4400,SPXW230428P04400000,283.98,0,284.9,288.2,0,0.1303,-0.9904,0.0002,58
Fri Apr 28 2023,SPXW230428C04405000,0.55,-0.05,0.3,0.4,1,0.1377,0.0093,0.0002,153,4405,SPXW230428P04405000,0,0,289.8,293.1,0,0.126,-0.991,0.0002,0
Fri Apr 28 2023,SPXW230428C04410000,0.45,-0.1,0.3,0.4,1,0.1397,0.0088,0.0002,236,4410,SPXW230428P04410000,296.06,0,294.1,298.8,0,0.1287,-0.9916,0.0002,1
Fri Apr 28 2023,SPXW230428C04415000,0.4,-0.1,0.25,0.35,40,0.1391,0.0082,0.0002,72,4415,SPXW230428P04415000,0,0,299.8,303.1,0,0.1314,-0.9922,0.0002,0
Fri Apr 28 2023,SPXW230428C04425000,0.35,-0.1,0.25,0.35,3,0.143,0.0073,0.0002,234,4425,SPXW230428P04425000,365,0,309,313.7,0,0.1275,-0.9931,0.0002,2
Fri Apr 28 2023,SPXW230428C04435000,0.29,-0.085,0.2,0.3,2,0.144,0.0064,0.0001,10,4435,SPXW230428P04435000,0,0,319.7,323,0,0.1336,-0.9939,0.0001,0
Fri Apr 28 2023,SPXW230428C04440000,0.3,-0.05,0.2,0.3,1,0.1459,0.0061,0.0001,97,4440,SPXW230428P04440000,350.86,0,323.7,328.5,0,0.1508,-0.9943,0.0001,10
Fri Apr 28 2023,SPXW230428C04450000,0.27,-0.03,0.15,0.25,1,0.146,0.0055,0.0001,452,4450,SPXW230428P04450000,367.39,0,334.6,337.9,0,0.1291,-0.9949,0.0001,13
Fri Apr 28 2023,SPXW230428C04490000,0.2,0,0.1,0.2,1,0.156,0.0037,0.0001,1259,4490,SPXW230428P04490000,519.81,0,372.2,380.1,0,0.1489,-0.9966,0.0001,52
Fri Apr 28 2023,SPXW230428C04500000,0.15,-0.025,0.1,0.2,3,0.1595,0.0034,0.0001,6650,4500,SPXW230428P04500000,383.97,0,382.1,389.9,0,0.1726,-0.9969,0.0001,258
Fri Apr 28 2023,SPXW230428C04510000,0.15,0,0.1,0.15,1,0.1601,0.0032,0.0001,1367,4510,SPXW230428P04510000,538.98,0,392.1,400,0,0.1708,-0.9972,0.0001,10
Fri Apr 28 2023,SPXW230428C04525000,0.12,-0.03,0.05,0.15,2,0.1618,0.0028,0.0001,282,4525,SPXW230428P04525000,0,0,407,414.9,0,0.1822,-0.9976,0.0001,0
Fri Apr 28 2023,SPXW230428C04560000,0.3,0,0.05,0.15,0,0.1735,0.0022,0,211,4560,SPXW230428P04560000,446.26,11.16,441.9,449.8,1,0.1934,-0.9982,0,1
Fri Apr 28 2023,SPXW230428C04580000,0.1,0,0.05,0.1,0,0.1753,0.002,0,211,4580,SPXW230428P04580000,466.13,11.08,461.9,469.8,1,0.2069,-0.9984,0,73
Fri Apr 28 2023,SPXW230428C04590000,0.35,0,0.05,0.1,0,0.1785,0.0018,0,134,4590,SPXW230428P04590000,476.38,11.28,471.9,479.8,1,0.1536,-0.9986,0,11
Fri Apr 28 2023,SPXW230428C04600000,0.15,0,0.05,0.1,0,0.1817,0.0017,0,2045,4600,SPXW230428P04600000,489.05,14.1,481.8,489.7,1,0.2026,-0.9986,0,33
Fri Apr 28 2023,SPXW230428C04610000,0.15,0,0.05,0.1,0,0.1849,0.0016,0,10,4610,SPXW230428P04610000,496.38,11.43,491.8,499.7,1,0.2034,-0.9988,0,7
Fri Apr 28 2023,SPXW230428C04620000,0.1,0,0.05,0.1,0,0.1881,0.0016,0,6,4620,SPXW230428P04620000,508.79,13.84,501.7,509.7,1,0.1973,-0.9988,0,1
Mon May 01 2023,SPXW230501C02400000,0,0,1740.9,1747.5,0,0.8267,0.9995,0,0,2400,SPXW230501P02400000,0.05,0,0,0.05,1,0.7883,-0.0002,0,5
Mon May 01 2023,SPXW230501C02600000,0,0,1541.3,1547.9,0,0,0.9994,0,0,2600,SPXW230501P02600000,0.1,0,0,0.1,100,0.7114,-0.0004,0,101
Mon May 01 2023,SPXW230501C03100000,0,0,1042.3,1048.9,0,0,0.9984,0,0,3100,SPXW230501P03100000,0.2,-0.05,0.1,0.2,11,0.498,-0.0014,0,515
Mon May 01 2023,SPXW230501C03200000,0,0,942.6,949.1,0,0.4089,0.9979,0,0,3200,SPXW230501P03200000,0.27,-0.075,0.15,0.25,180,0.4595,-0.0018,0,298
Mon May 01 2023,SPXW230501C03300000,0,0,842.8,849.3,0,0.3667,0.9972,0,0,3300,SPXW230501P03300000,0.4,-0.1,0.15,0.3,80,0.4137,-0.0025,0,1238
Mon May 01 2023,SPXW230501C03350000,753.41,0,792.9,799.5,0,0.3457,0.9967,0,2,3350,SPXW230501P03350000,0.46,-0.04,0.2,0.35,3,0.3964,-0.003,0,439
Mon May 01 2023,SPXW230501C03500000,0,0,643.4,649.9,0,0.3207,0.9944,0,0,3500,SPXW230501P03500000,0.6,-0.15,0.4,0.5,3,0.3392,-0.0053,0,279
Mon May 01 2023,SPXW230501C03550000,0,0,593.6,600.1,0,0.302,0.9932,0.0001,0,3550,SPXW230501P03550000,0.8,-0.075,0.45,0.6,1,0.3193,-0.0065,0.0001,163
Mon May 01 2023,SPXW230501C03600000,542.47,-14.03,543.7,550.3,20,0.2993,0.9917,0.0001,9,3600,SPXW230501P03600000,0.9,-0.15,0.55,0.7,265,0.2998,-0.0081,0.0001,274
Mon May 01 2023,SPXW230501C03650000,492.67,-14.23,494,500.6,20,0.2707,0.9896,0.0001,9,3650,SPXW230501P03650000,1.14,-0.11,0.7,0.85,1,0.2811,-0.0102,0.0001,174
Mon May 01 2023,SPXW230501C03700000,0,0,444.3,450.9,0,0.2546,0.9866,0.0002,0,3700,SPXW230501P03700000,1.25,-0.05,0.9,1.05,208,0.2625,-0.0131,0.0002,756
Mon May 01 2023,SPXW230501C03750000,352.59,0,394.6,401.3,0,0.2388,0.9824,0.0002,6,3750,SPXW230501P03750000,1.82,-0.105,1.2,1.3,52,0.244,-0.0174,0.0002,307
Mon May 01 2023,SPXW230501C03800000,0,0,345.1,351.7,0,0.2207,0.9758,0.0003,0,3800,SPXW230501P03800000,2.2,-0.325,1.6,1.75,110,0.2262,-0.024,0.0003,1556
Mon May 01 2023,SPXW230501C03825000,0,0,320.5,327.1,0,0.2169,0.9711,0.0004,0,3825,SPXW230501P03825000,2.8,-0.2,1.85,2.05,34,0.2172,-0.0286,0.0004,306
Mon May 01 2023,SPXW230501C03850000,267.65,0,295.9,302.5,0,0.2082,0.9651,0.0004,1,3850,SPXW230501P03850000,2.95,-0.55,2.25,2.4,28,0.2088,-0.0347,0.0004,347
Mon May 01 2023,SPXW230501C03860000,0,0,286.1,292.7,0,0.2019,0.9622,0.0005,0,3860,SPXW230501P03860000,2.95,-0.85,2.4,2.6,13,0.2055,-0.0375,0.0005,86
Mon May 01 2023,SPXW230501C03870000,261.67,0,276.3,282.9,0,0.1986,0.959,0.0005,1,3870,SPXW230501P03870000,3.45,-0.65,2.65,2.8,3,0.2026,-0.0407,0.0005,69
Mon May 01 2023,SPXW230501C03875000,274.31,0,271.5,278,0,0.2004,0.9573,0.0006,1,3875,SPXW230501P03875000,3.31,-0.89,2.75,2.9,56,0.2009,-0.0424,0.0006,147
Mon May 01 2023,SPXW230501C03880000,0,0,266.6,273.1,0,0.1965,0.9555,0.0006,0,3880,SPXW230501P03880000,4,-0.4,2.85,3.1,200,0.1998,-0.0443,0.0006,290
Mon May 01 2023,SPXW230501C03890000,0,0,256.9,263.4,0,0.194,0.9516,0.0006,0,3890,SPXW230501P03890000,3.8,-0.9,3.1,3.3,26,0.1964,-0.0482,0.0006,89
Mon May 01 2023,SPXW230501C03900000,215.43,0,247.2,253.7,0,0.1911,0.9472,0.0007,14,3900,SPXW230501P03900000,3.8,-1.3,3.4,3.6,819,0.1935,-0.0525,0.0007,1944
Mon May 01 2023,SPXW230501C03910000,0,0,237.6,244,0,0.1884,0.9424,0.0007,0,3910,SPXW230501P03910000,4.86,-0.64,3.7,3.9,52,0.1904,-0.0574,0.0007,97
Mon May 01 2023,SPXW230501C03920000,220.34,-21.96,228,234.4,1,0.1859,0.937,0.0008,1,3920,SPXW230501P03920000,5.22,-0.78,4,4.3,18,0.1874,-0.0628,0.0008,53
Mon May 01 2023,SPXW230501C03925000,215.66,-21.89,223.2,229.6,1,0.186,0.9341,0.0008,1,3925,SPXW230501P03925000,5.57,-0.68,4.2,4.5,23,0.186,-0.0657,0.0008,30
Mon May 01 2023,SPXW230501C03930000,0,0,218.4,224.8,0,0.1825,0.931,0.0009,0,3930,SPXW230501P03930000,5.67,-0.83,4.4,4.7,26,0.1846,-0.0688,0.0009,39
Mon May 01 2023,SPXW230501C03935000,197.94,0,213.7,220,0,0.1814,0.9278,0.0009,1,3935,SPXW230501P03935000,6.5,-0.3,4.7,4.9,16,0.1834,-0.072,0.0009,41
Mon May 01 2023,SPXW230501C03940000,193.46,0,209.8,214.6,0,0.1815,0.9244,0.001,1,3940,SPXW230501P03940000,6.3,-0.8,4.9,5.1,11,0.1818,-0.0754,0.001,102
Mon May 01 2023,SPXW230501C03945000,0,0,205.1,209.8,0,0.1801,0.9208,0.001,0,3945,SPXW230501P03945000,5.9,-1.5,5.1,5.4,25,0.1804,-0.079,0.001,20
Mon May 01 2023,SPXW230501C03950000,173.52,0,200.4,205.1,0,0.179,0.917,0.001,8,3950,SPXW230501P03950000,6.01,-1.69,5.4,5.6,14,0.179,-0.0828,0.001,403
Mon May 01 2023,SPXW230501C03955000,0,0,195.9,200.4,0,0.1785,0.913,0.0011,0,3955,SPXW230501P03955000,7.9,-0.1,5.7,5.9,9,0.1778,-0.0868,0.0011,68
Mon May 01 2023,SPXW230501C03960000,182.49,-22.36,191.2,195.7,1,0.1771,0.9088,0.0011,3,3960,SPXW230501P03960000,7,-1.4,5.9,6.2,1,0.1762,-0.091,0.0011,400
Mon May 01 2023,SPXW230501C03970000,167.37,0,181.6,186.3,0,0.1744,0.8998,0.0012,11,3970,SPXW230501P03970000,8.13,-0.97,6.6,6.9,4,0.174,-0.1,0.0012,32
Mon May 01 2023,SPXW230501C03975000,188.26,0,177,181.7,0,0.173,0.8949,0.0013,16,3975,SPXW230501P03975000,8.4,-1.1,6.9,7.2,127,0.1724,-0.1049,0.0013,281
Mon May 01 2023,SPXW230501C03980000,164.29,-22.11,172.3,177,1,0.1716,0.8897,0.0013,1,3980,SPXW230501P03980000,8.5,-1.45,7.3,7.6,208,0.1713,-0.11,0.0013,703
Mon May 01 2023,SPXW230501C03985000,156.07,0,168,172.4,0,0.1703,0.8843,0.0014,10,3985,SPXW230501P03985000,10.81,0.41,7.7,8,34,0.1701,-0.1154,0.0014,24
Mon May 01 2023,SPXW230501C03990000,117.9,0,163.2,167.9,0,0.1691,0.8787,0.0014,6,3990,SPXW230501P03990000,13.1,2.25,8.1,8.4,6,0.1687,-0.1211,0.0014,36
Mon May 01 2023,SPXW230501C03995000,170.15,0,158.6,163.3,0,0.1679,0.8727,0.0015,12,3995,SPXW230501P03995000,9.25,-2.1,8.5,8.9,38,0.1676,-0.1271,0.0015,27
Mon May 01 2023,SPXW230501C04000000,150.68,0,154.1,158.8,0,0.1668,0.8664,0.0016,14,4000,SPXW230501P04000000,10.24,-1.61,9,9.3,32,0.1662,-0.1333,0.0016,1145
Mon May 01 2023,SPXW230501C04005000,146.4,0,149.6,154.3,0,0.1655,0.8599,0.0016,20,4005,SPXW230501P04005000,13.6,1.2,9.5,9.8,11,0.165,-0.1399,0.0016,34
Mon May 01 2023,SPXW230501C04010000,126.18,0,145.1,149.8,0,0.1641,0.853,0.0017,0,4010,SPXW230501P04010000,14.3,1.35,10,10.3,8,0.1637,-0.1468,0.0017,312
Mon May 01 2023,SPXW230501C04015000,137.88,0,140.7,145.4,0,0.1631,0.8458,0.0018,20,4015,SPXW230501P04015000,13.15,-0.4,10.6,10.9,56,0.1627,-0.154,0.0018,154
Mon May 01 2023,SPXW230501C04020000,126.02,0,136.4,140.9,0,0.1614,0.8382,0.0018,29,4020,SPXW230501P04020000,15.7,1.5,11.2,11.5,7,0.1616,-0.1616,0.0018,77
Mon May 01 2023,SPXW230501C04025000,143.61,0,131.9,136.6,0,0.1606,0.8303,0.0019,21,4025,SPXW230501P04025000,12.47,-2.38,11.8,12.1,33,0.1603,-0.1695,0.0019,71
Mon May 01 2023,SPXW230501C04030000,101.42,0,127.8,132.2,0,0.1591,0.822,0.002,3,4030,SPXW230501P04030000,16.38,0.83,12.4,12.8,5,0.1591,-0.1778,0.002,66
Mon May 01 2023,SPXW230501C04035000,115.59,0,123.5,127.9,0,0.1579,0.8133,0.0021,20,4035,SPXW230501P04035000,16.1,-0.15,13.1,13.5,19,0.158,-0.1864,0.0021,62
Mon May 01 2023,SPXW230501C04040000,114.5,-19.1,119.2,123.6,1,0.1568,0.8043,0.0021,32,4040,SPXW230501P04040000,21.1,4.15,13.9,14.2,37,0.1569,-0.1955,0.0021,76
Mon May 01 2023,SPXW230501C04045000,110.35,-19.05,114.9,119.4,1,0.1557,0.7948,0.0022,21,4045,SPXW230501P04045000,15.32,-2.43,14.6,15,65,0.1556,-0.205,0.0022,83
Mon May 01 2023,SPXW230501C04050000,99.72,-25.53,110.8,115.2,4,0.1544,0.7849,0.0023,15,4050,SPXW230501P04050000,16.17,-2.38,15.4,15.8,855,0.1544,-0.2148,0.0023,949
Mon May 01 2023,SPXW230501C04055000,100.59,0,106.7,111.1,0,0.1534,0.7746,0.0024,3,4055,SPXW230501P04055000,17.5,-1.95,16.3,16.7,32,0.1534,-0.2251,0.0024,75
Mon May 01 2023,SPXW230501C04060000,90.69,0,102.9,106.9,0,0.1524,0.7639,0.0025,12,4060,SPXW230501P04060000,20,-0.35,17.2,17.6,40,0.1523,-0.2358,0.0025,111
Mon May 01 2023,SPXW230501C04065000,110.75,0,98.9,102.6,0,0.1508,0.7528,0.0025,62,4065,SPXW230501P04065000,21.76,0.51,18.2,18.6,30,0.1513,-0.247,0.0025,106
Mon May 01 2023,SPXW230501C04070000,86.86,0,94.9,98.6,0,0.15,0.7412,0.0026,12,4070,SPXW230501P04070000,22.8,0.55,19.2,19.6,33,0.1501,-0.2586,0.0026,67
Mon May 01 2023,SPXW230501C04075000,88.4,-16.6,91.1,94.7,1,0.1489,0.7292,0.0027,14,4075,SPXW230501P04075000,21.19,-2.16,20.2,20.7,3551,0.1489,-0.2706,0.0027,1382
Mon May 01 2023,SPXW230501C04080000,82.89,-18.21,87.1,90.8,13,0.1477,0.7167,0.0028,69,4080,SPXW230501P04080000,23.05,-1.3,21.3,21.8,3382,0.1477,-0.2831,0.0028,1305
Mon May 01 2023,SPXW230501C04085000,81.1,-16.15,83.3,87,8,0.1466,0.7038,0.0029,50,4085,SPXW230501P04085000,30.89,5.34,22.5,23,15,0.1467,-0.296,0.0029,132
Mon May 01 2023,SPXW230501C04090000,100.6,7.1,79.6,83.2,1,0.1455,0.6904,0.0029,26,4090,SPXW230501P04090000,27.2,0.55,23.7,24.2,17,0.1454,-0.3094,0.0029,59
Mon May 01 2023,SPXW230501C04095000,76.9,-12.9,75.9,79.5,10,0.1444,0.6765,0.003,21,4095,SPXW230501P04095000,28.6,0.65,25,25.5,29,0.1443,-0.3232,0.003,61
Mon May 01 2023,SPXW230501C04100000,70,-16.1,72.2,75.9,11,0.1433,0.6622,0.0031,156,4100,SPXW230501P04100000,27.35,-2.45,26.4,26.9,73,0.1433,-0.3375,0.0031,280
Mon May 01 2023,SPXW230501C04105000,57.22,-25.18,70.4,71,8,0.1424,0.6475,0.0032,17,4105,SPXW230501P04105000,33.1,2.5,27.8,28.3,15,0.1421,-0.3523,0.0032,70
Mon May 01 2023,SPXW230501C04110000,56.1,-22.7,67,67.5,7,0.1412,0.6323,0.0032,29,4110,SPXW230501P04110000,31.4,-0.55,29.3,29.8,52,0.141,-0.3674,0.0032,58
Mon May 01 2023,SPXW230501C04115000,53.2,-22.1,63.5,64.1,24,0.1402,0.6167,0.0033,54,4115,SPXW230501P04115000,39.6,6.15,30.9,31.4,5,0.1399,-0.3831,0.0033,34
Mon May 01 2023,SPXW230501C04120000,57,-14.9,60.2,60.8,22,0.139,0.6006,0.0034,36,4120,SPXW230501P04120000,38.5,3.55,32.6,33.1,29,0.139,-0.3991,0.0034,77
Mon May 01 2023,SPXW230501C04125000,52.93,-15.57,56.9,57.5,65,0.1379,0.5842,0.0034,60,4125,SPXW230501P04125000,36.03,-0.57,34.3,34.8,112,0.1378,-0.4156,0.0034,135
Mon May 01 2023,SPXW230501C04130000,46.52,-18.63,53.8,54.3,10,0.1369,0.5674,0.0035,764,4130,SPXW230501P04130000,37.76,-3.55,36.2,36.7,19,0.1369,-0.4324,0.0035,23
Mon May 01 2023,SPXW230501C04135000,50.47,-11.48,50.7,51.3,5,0.1358,0.5502,0.0035,20,4135,SPXW230501P04135000,44.5,4.5,38.1,38.6,12,0.1358,-0.4496,0.0035,9
Mon May 01 2023,SPXW230501C04140000,47.3,-11.5,47.7,48.3,663,0.1347,0.5326,0.0036,617,4140,SPXW230501P04140000,54.96,13.11,40.1,40.6,14,0.1348,-0.4672,0.0036,21
Mon May 01 2023,SPXW230501C04145000,62.01,6.31,44.8,45.4,25,0.1337,0.5148,0.0036,20,4145,SPXW230501P04145000,52.22,8.47,42.2,42.7,3,0.1338,-0.485,0.0036,15
Mon May 01 2023,SPXW230501C04150000,40.72,-12.03,42.1,42.5,125,0.1328,0.4966,0.0036,236,4150,SPXW230501P04150000,46.38,-5.02,44.4,44.9,27,0.1328,-0.5031,0.0036,168
Mon May 01 2023,SPXW230501C04155000,36.5,-13.35,39.4,39.8,20,0.1318,0.4783,0.0037,69,4155,SPXW230501P04155000,47.61,-0.24,46.7,47.2,4,0.1318,-0.5215,0.0037,11
Mon May 01 2023,SPXW230501C04160000,37.25,-9.75,36.8,37.2,723,0.1309,0.4598,0.0037,1631,4160,SPXW230501P04160000,52.63,2.63,49.1,49.6,13,0.1309,-0.54,0.0037,28
Mon May 01 2023,SPXW230501C04165000,31.78,-12.52,34.3,34.7,17,0.13,0.4411,0.0037,66,4165,SPXW230501P04165000,59.16,6.86,51.6,52.1,5,0.1302,-0.5587,0.0037,15
Mon May 01 2023,SPXW230501C04170000,29.12,-12.53,32,32.4,22,0.1293,0.4223,0.0037,318,4170,SPXW230501P04170000,61.94,7.29,54.2,54.7,1,0.1293,-0.5774,0.0037,20
Mon May 01 2023,SPXW230501C04175000,29.15,-10,29.7,30.1,35,0.1284,0.4036,0.0037,198,4175,SPXW230501P04175000,49.73,-7.37,56.9,57.5,1,0.1284,-0.5962,0.0037,8
Mon May 01 2023,SPXW230501C04180000,27.53,-9.17,27.5,27.9,21,0.1275,0.3848,0.0036,813,4180,SPXW230501P04180000,66.86,7.21,59.7,60.3,14,0.1277,-0.615,0.0036,15
Mon May 01 2023,SPXW230501C04185000,23.96,-10.39,25.5,25.9,3,0.127,0.3662,0.0036,83,4185,SPXW230501P04185000,0,0,62.7,63.2,0,0.127,-0.6336,0.0036,0
Mon May 01 2023,SPXW230501C04190000,21.12,-10.98,23.5,23.9,9,0.1261,0.3477,0.0036,401,4190,SPXW230501P04190000,72.8,7.8,65.7,66.3,24,0.1262,-0.652,0.0036,30
Mon May 01 2023,SPXW230501C04195000,21.7,-8.25,21.7,22.1,13,0.1255,0.3295,0.0035,111,4195,SPXW230501P04195000,88.28,0,68.8,69.4,0,0.1255,-0.6703,0.0035,32
Mon May 01 2023,SPXW230501C04200000,19.88,-8.02,20,20.3,245,0.1249,0.3115,0.0034,739,4200,SPXW230501P04200000,73.94,3.14,70.6,74.3,33,0.125,-0.6882,0.0034,45
Mon May 01 2023,SPXW230501C04205000,18.08,-7.87,18.3,18.7,27,0.1242,0.2939,0.0034,85,4205,SPXW230501P04205000,0,0,74,77.6,0,0.1244,-0.7058,0.0034,0
Mon May 01 2023,SPXW230501C04210000,12.43,-11.62,16.8,17.1,26,0.1236,0.2767,0.0033,282,4210,SPXW230501P04210000,127.54,0,77.4,81,0,0.1236,-0.7231,0.0033,3
Mon May 01 2023,SPXW230501C04215000,11,11,15.4,15.7,21,0.1232,0.2599,0.0032,21,4215,SPXW230501P04215000,0,0,81,84.6,0,0.1233,-0.7398,0.0032,0
Mon May 01 2023,SPXW230501C04220000,14.15,-6.5,14,14.3,55,0.1225,0.2436,0.0031,109,4220,SPXW230501P04220000,96.44,12.84,84.6,88.2,1,0.1226,-0.7561,0.0031,1
Mon May 01 2023,SPXW230501C04225000,12.87,-6.18,12.8,13.1,28,0.1222,0.2279,0.003,413,4225,SPXW230501P04225000,0,0,88.3,92.1,0,0.1219,-0.7719,0.003,0
Mon May 01 2023,SPXW230501C04230000,8.93,-8.62,11.6,11.9,18,0.1216,0.2127,0.0029,40,4230,SPXW230501P04230000,0,0,92.2,95.9,0,0.1218,-0.787,0.0029,0
Mon May 01 2023,SPXW230501C04240000,9.3,-5.55,9.6,9.8,55,0.1209,0.1841,0.0027,72,4240,SPXW230501P04240000,0,0,100.1,103.8,0,0.121,-0.8157,0.0027,0
Mon May 01 2023,SPXW230501C04250000,7.67,-4.83,7.9,8.1,103,0.1206,0.158,0.0024,135,4250,SPXW230501P04250000,137.33,0,107.9,112.6,0,0.1202,-0.8418,0.0024,1
Mon May 01 2023,SPXW230501C04260000,5.57,0.81,6.4,6.6,3,0.12,0.1345,0.0022,2,4260,SPXW230501P04260000,0,0,116.4,121.1,0,0.12,-0.8653,0.0022,0
Mon May 01 2023,SPXW230501C04270000,5.1,5.1,5.2,5.4,20,0.1198,0.1136,0.002,19,4270,SPXW230501P04270000,0,0,125.2,129.9,0,0.1197,-0.8862,0.002,0
Mon May 01 2023,SPXW230501C04275000,3.91,-4.04,4.7,4.9,95,0.12,0.1041,0.0018,127,4275,SPXW230501P04275000,0,0,129.6,134.3,0,0.1195,-0.8956,0.0018,0
Mon May 01 2023,SPXW230501C04300000,2.3,0.455,2.7,2.9,40,0.12,0.066,0.0013,312,4300,SPXW230501P04300000,190.79,0,152.6,157.3,0,0.1193,-0.9338,0.0013,6
Mon May 01 2023,SPXW230501C04350000,0.85,-1.025,0.9,1.05,24,0.123,0.0257,0.0006,353,4350,SPXW230501P04350000,0,0,200.6,205.3,0,0.1231,-0.974,0.0006,0
Mon May 01 2023,SPXW230501C04400000,0.35,-0.4,0.3,0.45,2,0.129,0.0116,0.0003,90,4400,SPXW230501P04400000,0,0,249.3,255.8,0,0.1349,-0.9882,0.0003,0
Tue May 02 2023,SPXW230502C03000000,0,0,1142.6,1149.1,0,0.4715,0.9987,0,0,3000,SPXW230502P03000000,0.2,-0.05,0.1,0.2,12,0.5321,-0.0011,0,250
Tue May 02 2023,SPXW230502C03500000,623.32,0,643.9,650.4,0,0.3274,0.9939,0.0001,40,3500,SPXW230502P03500000,0.7,-0.15,0.45,0.55,2,0.332,-0.0058,0.0001,73
Tue May 02 2023,SPXW230502C03550000,0,0,594.1,600.7,0,0.3095,0.9925,0.0001,0,3550,SPXW230502P03550000,0.9,-0.1,0.55,0.65,1,0.3137,-0.0072,0.0001,30
Tue May 02 2023,SPXW230502C03650000,0,0,494.6,501.2,0,0.2674,0.9884,0.0001,0,3650,SPXW230502P03650000,1.15,-0.25,0.85,0.95,68,0.277,-0.0114,0.0001,71
Tue May 02 2023,SPXW230502C03700000,0,0,444.9,451.5,0,0.2522,0.985,0.0002,0,3700,SPXW230502P03700000,1.46,-0.265,1.05,1.2,64,0.259,-0.0147,0.0002,860
Tue May 02 2023,SPXW230502C03725000,0,0,420.1,426.7,0,0.2441,0.9829,0.0002,0,3725,SPXW230502P03725000,1.76,-0.19,1.2,1.35,2,0.2502,-0.0169,0.0002,228
Tue May 02 2023,SPXW230502C03750000,0,0,395.3,401.9,0,0.2406,0.9802,0.0002,0,3750,SPXW230502P03750000,1.9,-0.3,1.4,1.5,32,0.2412,-0.0196,0.0002,116
Tue May 02 2023,SPXW230502C03800000,332.68,0,345.9,352.5,0,0.2188,0.9728,0.0003,2,3800,SPXW230502P03800000,2.45,-0.475,1.85,2,164,0.2239,-0.027,0.0003,662
Tue May 02 2023,SPXW230502C03825000,0,0,321.3,327.9,0,0.2149,0.9675,0.0004,0,3825,SPXW230502P03825000,3.6,0.2,2.2,2.35,33,0.2159,-0.0322,0.0004,211
Tue May 02 2023,SPXW230502C03850000,0,0,296.8,303.3,0,0.2043,0.9608,0.0005,0,3850,SPXW230502P03850000,3.9,-0.1,2.65,2.8,5,0.2081,-0.0389,0.0005,80
Tue May 02 2023,SPXW230502C03860000,0,0,287.1,293.6,0,0.2025,0.9577,0.0005,0,3860,SPXW230502P03860000,4.03,-0.27,2.85,3.1,1,0.2056,-0.0421,0.0005,11
Tue May 02 2023,SPXW230502C03870000,0,0,277.3,283.8,0,0.1989,0.9542,0.0006,0,3870,SPXW230502P03870000,4.9,0.3,3.1,3.3,11,0.2024,-0.0456,0.0006,23
